'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2019,'M1',0.5,15077.722749998125,29623.0539999985,33790.01049999742,8978.410249999812,56990.7659999961,14627.848499998197,12318.629999999326,46618.85699999633,26732.476999997434,21027.125499998452,22826.584499998968,25348.2572499984,13621.890499999801,47814.0382499931,148248.67099999083,128488.87249998652,327581.633750049
2020,'M1',0.2,14081.97374999829,29861.947249998462,30248.434749997894,8895.478749999818,55705.02049999625,14218.248499998184,12312.009249999328,46005.423499996265,25495.167749997538,21389.649249998467,23091.761749999045,25585.406499998415,13533.294999999802,45695.79874999365,143523.99799999144,128374.95949998668,320423.8165000495
2020,'M1',0.1,14175.645249998268,30019.259499998447,30184.270749997897,8921.518999999815,55346.99524999628,14202.380749998181,12325.071249999328,45865.89299999624,25300.471749997596,21328.19899999846,23142.72299999903,25516.31924999842,13580.058749999806,45827.02249999363,143122.8027499915,128122.99024998672,319908.80650004896
2020,'M1',0.5,14092.927999998285,29338.450499998522,30240.59424999788,8850.631999999843,55901.74349999624,14239.005249998187,12302.358499999344,45888.56724999623,25370.27449999757,21612.394749998457,23097.171499999044,25485.707999998423,13628.969499999803,45713.635999993654,143586.4182499915,128016.7134999867,320048.79750004906
2020,'M1',1.0,14046.61499999832,29713.780749998474,30181.3827499979,8837.748749999833,56073.91649999623,14213.995249998186,12354.047249999323,45936.23474999626,25459.124999997573,21506.05699999846,23115.63999999904,25476.57074999842,13624.668999999813,45641.40274999365,143972.00074999142,128159.69574998667,320539.78275004914
2021,'M1',0.1,14259.667249998267,30353.5609999984,34159.714749997394,9003.299999999803,55388.602749996295,14362.80924999819,12350.152249999332,43683.72949999602,25262.66699999759,22773.468249998292,23171.15449999903,25608.834749998416,13587.137749999807,45977.935749993645,145964.96949999142,129012.6339999866,323964.7990000453
2021,'M1',0.5,14301.48374999826,29779.84199999847,34120.989749997396,8970.29174999982,56254.041749996235,14366.868499998194,12404.169999999316,43719.817999996005,25343.75774999759,22524.080749998306,23161.687499999036,25563.949749998428,13636.048499999804,46079.124749993614,146230.93274999136,128820.78174998658,324147.0297500444
2021,'M1',1.0,14245.054999998269,30576.599499998367,34159.8734999974,8965.431249999803,56240.277499996235,14381.965249998197,12378.084499999322,43801.333249996045,25403.77349999758,22643.800249998294,23148.596499999036,25570.227499998426,13637.537499999813,46037.542999993624,146763.25399999134,129314.77524998655,325152.5550000454
2021,'M1',0.2,14246.693249998252,29753.28699999845,34141.046249997395,9016.29024999979,55414.92449999628,14363.104499998197,12344.884999999316,43959.61499999607,25353.526749997567,22627.074249998295,23115.75874999905,25679.687249998413,13552.249499999802,46042.0902499936,145572.5077499914,128916.56149998658,323568.142250045
2022,'M1',0.2,14355.178499998201,41921.839249997334,34258.72374999738,9066.936749999775,77340.37224999441,14346.929499998201,12375.190499999311,48794.87924999579,26516.81424999751,25472.5434999981,23150.54574999904,25731.935999998415,13552.249499999802,46179.2642499935,183338.11424999,134211.95474998595,366884.1387500546
