'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2017,'M1',1.0,15158.415499998071,39550.9617499977,33789.255999997345,9013.237749999793,75185.54274999455,14595.675999998159,12383.59124999932,45876.943749996826,26702.28399999738,24697.559999998084,22711.993999998962,25022.787499998387,13574.530999999803,48264.564749992875,175628.15574998944,131215.2552499861,358262.7812500555
2017,'M1',0.2,15188.757499998073,39392.306749997726,33786.037249997345,8987.478749999798,75248.89174999454,14565.53999999816,12296.827999999334,45963.52999999683,26680.909499997386,24747.765249998087,22724.35299999896,25023.348249998387,13568.681249999794,48226.96149999289,175599.76199998945,131192.89824998614,358174.4272500559
2018,'M1',0.5,15242.882999998039,40005.86199999764,33885.03999999734,8974.260749999785,75837.65974999452,14644.653499998181,12430.100499999311,47114.49874999649,26942.071499997346,24744.04974999809,22933.97974999887,25248.877999998404,13573.651999999804,48374.77024999287,177869.53524998942,132178.47824998593,361577.58925005497
2018,'M1',0.1,15266.588499998035,39961.102499997636,33871.38599999734,8999.6217499998,75857.38799999452,14643.017249998187,12306.191999999332,47059.8239999965,26925.757499997344,24862.953249998063,22950.003749998865,25243.548749998405,13541.580999999807,48374.81449999286,177966.89924998942,131992.44499998598,361488.9642500551
2018,'M1',0.2,15266.43374999804,39881.10124999764,33891.63249999734,9007.298499999793,75926.7439999945,14592.233249998184,12320.512499999333,47109.03724999652,26934.259249997343,24833.94724999808,22918.243999998875,25236.2689999984,13572.220749999795,48367.83849999287,177849.67449998943,132117.61474998595,361489.9332500551
2018,'M1',1.0,15228.550249998047,40003.17599999764,33892.45299999734,9034.117999999791,75869.78749999452,14624.04524999818,12374.515999999327,46991.17324999654,26919.73699999735,24798.154749998066,22915.429499998874,25241.6459999984,13580.468749999804,48390.18624999287,177880.8192499894,132047.444249986,361473.255250055
2019,'M1',0.5,15007.877749998146,29434.870999998508,33778.60274999743,8956.437249999786,57103.49774999609,14659.508999998194,12403.587999999318,46503.01399999634,26804.349999997416,20762.655249998472,22816.48974999897,25394.719999998404,13574.053499999804,47759.15349999311,147829.4514999909,128608.73199998654,327199.66600004846
2019,'M1',1.0,14983.428499998152,29355.70549999853,33805.93649999741,9010.356999999789,57107.90249999609,14635.762749998194,12341.48274999933,46541.81699999637,26774.070499997422,21072.02624999842,22795.202999998983,25386.748249998403,13584.008249999804,47777.0772499931,148138.56949999084,128441.81924998655,327394.44875004934
2019,'M1',0.2,15022.791499998135,29481.557999998528,33793.59849999742,9000.437999999793,57284.84724999607,14604.753749998199,12331.523749999316,46533.78499999637,26739.878249997426,20948.793249998478,22805.434749998978,25390.732749998406,13588.776999999798,47705.67449999311,148174.6239999908,128637.35349998657,327526.91175004875
2019,'M1',0.1,15045.199249998122,29743.0729999985,33772.64949999743,8994.104749999797,56879.02249999611,14654.075749998201,12251.42599999933,46709.794749996334,26814.892999997417,20769.884999998507,22831.47699999897,25394.071499998405,13549.061499999809,47784.687749993085,148208.7004999908,128378.36249998657,327408.73350004904
2020,'M1',0.5,14126.392249998282,30017.13224999844,30432.837249997872,8807.738249999831,55809.15249999625,14238.076249998187,12329.865499999334,45912.358249996236,25335.355749997587,21364.04274999849,23126.178749999028,25525.60899999842,13583.530749999805,45668.706499993656,143715.57924999148,128394.92349998667,320608.2695000486
2020,'M1',0.2,14056.051999998306,29860.744999998482,30230.252249997888,8872.641999999829,56373.85874999621,14235.159999998186,12332.978499999313,45959.22649999625,25377.306749997584,21497.608249998448,23096.895999999044,25523.90424999842,13596.2574999998,45629.15524999364,144442.7222499914,128132.74224998672,321012.8877500486
2020,'M1',1.0,14071.700499998302,29653.47949999848,30287.858999997872,8894.091749999823,55781.06899999625,14227.77924999818,12343.07349999933,45972.803249996265,25227.822499997594,21233.219499998464,23086.690999999053,25504.620499998422,13595.028249999807,45662.08674999365,143457.61174999148,128013.64774998676,319879.2375000495
2020,'M1',0.1,14077.598499998303,29727.78324999846,30212.81274999789,8880.799249999833,55191.78999999629,14261.996249998188,12276.993249999334,46176.8797499962,25434.10374999761,21825.733249998426,23120.577249999034,25522.562249998427,13558.53874999981,45631.77699999366,143922.35049999144,128009.73399998673,320268.1682500489
2021,'M1',0.1,14264.454499998257,29987.148249998452,34124.97199999739,8999.101749999809,54588.837749996346,14395.430749998195,12384.130249999322,43402.49674999603,25401.01849999758,22607.55474999829,23166.734749999036,25616.842999998422,13565.617749999812,46029.039499993625,144655.28799999147,128803.82274998662,322504.34075004456
2021,'M1',0.5,14228.213749998267,30581.942999998373,34152.35199999738,8957.481499999794,55360.84224999629,14416.331499998194,12448.165499999312,43639.70774999602,25359.603999997576,22746.83699999829,23147.97174999904,25621.54824999841,13594.149249999808,46031.15999999362,145918.7274999914,129282.13874998651,324255.14750004426
2021,'M1',1.0,14187.167749998267,30356.868749998383,34161.684999997386,9014.515249999797,56718.908749996204,14394.821999998194,12429.120999999319,43712.06874999605,25364.953999997586,22649.36474999831,23130.964249999044,25587.542999998423,13597.426499999807,46011.19349999365,147385.9457499913,128885.1492499866,325305.4097500448
2021,'M1',0.2,14235.796749998264,29983.87949999847,34150.44699999739,8974.554749999808,55780.00274999627,14362.876749998195,12355.145999999324,43760.277749996065,25330.00349999756,22854.568499998277,23143.304249999037,25605.68549999842,13599.7969999998,45947.53824999365,146423.74824999136,128714.20924998661,324136.3400000455
2022,'M1',1.0,14315.001749998211,41924.47924999735,34249.225749997386,9068.343249999778,77295.45999999442,14378.646999998204,12455.418249999319,48706.45099999579,26460.453249997525,25504.606749998118,23166.85374999903,25648.011999998416,13616.380999999805,46211.1442499935,183312.85149998998,134110.531749986,366789.33300005476
2022,'M1',0.5,14357.451749998196,41939.619749997335,34261.296999997365,9004.631999999778,77268.09749999442,14394.637749998199,12505.145249999316,48751.35274999578,26482.282499997516,25438.877999998113,23181.349499999033,25679.734749998413,13602.485249999809,46199.98324999349,183314.51799999003,134197.65699998598,366866.96375005454
2022,'M1',0.2,14386.470499998206,41779.239749997345,34251.20724999738,9040.281999999785,77347.65124999441,14340.443249998205,12399.603249999325,48811.91999999578,26503.053249997498,25580.467249998095,23168.627499999035,25668.15124999842,13606.875999999802,46207.726499993485,183303.7579999899,134217.702499986,366883.9925000541
2022,'M1',0.1,14361.954249998204,41871.23324999735,34220.902999997386,9056.789999999794,77281.43324999441,14386.672999998202,12398.968749999325,48808.57449999574,26481.636499997523,25570.68874999809,23174.463749999046,25669.091749998424,13569.157249999811,46216.145499993494,183409.50549999002,134071.111499986,366851.56800005434
2023,'M1',0.5,14536.877999998127,42094.35949999737,34363.67024999736,8995.087499999781,77454.64574999442,14395.398999998202,12600.788499999273,49838.63549999536,26542.642749997507,25472.760749998124,23191.520249999037,25733.15599999841,13609.56424999981,46804.236999993256,184001.41749999,134868.64799998578,368829.10800005123
2023,'M1',1.0,14521.534499998128,42108.768999997366,34359.44774999737,9074.280999999779,77491.53874999442,14370.314999998205,12597.660249999264,49751.15324999539,26505.54974999752,25530.39624999812,23188.458999999035,25702.574499998416,13619.920499999806,46825.40724999325,183998.12374999005,134843.2629999858,368821.59950005147
2023,'M1',0.1,14567.805999998127,42105.65449999735,34302.233999997385,9070.27549999979,77480.6499999944,14382.620249998203,12524.256249999275,49823.54324999535,26496.089999997534,25597.442749998114,23194.03499999904,25716.173749998427,13569.157249999811,46809.97474999326,184099.54299999002,134765.61524998586,368829.9385000518
2023,'M1',0.2,14570.311499998124,41953.727499997374,34361.19374999737,9038.204499999785,77542.1027499944,14332.787749998206,12538.185999999267,49869.115999995374,26501.263249997515,25602.81774999811,23178.75474999904,25710.95399999842,13615.211999999803,46793.276749993245,183993.79549999002,134872.75374998583,368814.6315000513
2024,'M1',1.0,14322.086499998206,42375.47424999734,34513.77274999734,9010.650999999803,77639.96499999441,14371.741749998206,12460.478499999323,49545.10899999539,26422.231249997563,25616.534749998093,23309.353749998965,25729.771249998415,13623.459999999806,46180.757749993485,184589.7182499901,135022.2789999859,368940.62975005445
2024,'M1',0.5,14349.852249998195,42377.661749997336,34512.91074999733,8948.080999999802,77614.1132499944,14378.4384999982,12472.295749999334,49668.41299999537,26440.680249997553,25525.107249998124,23323.554749998963,25755.671999998413,13615.501999999811,46183.53974999348,184602.4259999901,135048.44199998587,368982.2825000543
2024,'M1',0.1,14319.11374999822,42347.05174999733,34464.67599999735,9012.583249999816,77633.8414999944,14373.111999998202,12414.03824999933,49674.273249995356,26420.154749997568,25656.4097499981,23346.005499998955,25744.62749999843,13572.696749999812,46146.472749993496,184691.13749999012,134986.16824998587,368978.58400005393
2024,'M1',0.2,14377.581749998211,42201.88924999735,34508.26074999734,8976.03649999981,77700.0594999944,14306.279999998207,12410.629499999337,49647.06474999541,26406.120499997563,25693.990499998104,23314.158249998964,25734.61124999842,13621.149749999804,46112.0334999935,184585.38999999012,135045.60324998593,368897.8322500538
2025,'M1',0.1,14573.709999998126,42769.20549999724,34532.02274999735,9075.554249999794,77784.7022499944,14392.601249998204,12610.097999999267,50477.016249995046,26563.976499997538,25671.0182499981,23241.578999999037,25749.30824999843,13576.236249999813,46807.19724999326,185213.68774999015,135841.3379999856,371017.0285000546
