year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2026,533050.0,904850.0,190800.0,581550.0,230500.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524150.0,904950.0,188450.0,573775.0,231500.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515100.0,912975.0,187225.0,586950.0,232150.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507650.0,913850.0,185975.0,587625.0,232325.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808100.0,769700.0,204725.0,547500.0,145950.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722050.0,818925.0,202550.0,563425.0,171550.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682500.0,833525.0,200200.0,566900.0,189775.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658200.0,837875.0,199300.0,569800.0,200000.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,634825.0,846050.0,198350.0,573225.0,208725.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,611350.0,862775.0,210900.0,560025.0,213575.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587250.0,877300.0,207800.0,561900.0,217375.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574000.0,882675.0,208250.0,561175.0,220650.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562750.0,888350.0,209025.0,562175.0,223500.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551400.0,891300.0,209175.0,564475.0,225275.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540850.0,897575.0,192925.0,577700.0,227475.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530775.0,901275.0,192300.0,583225.0,229475.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521525.0,906075.0,190775.0,584575.0,230325.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,512900.0,909400.0,190425.0,585100.0,231450.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505400.0,914000.0,188775.0,586975.0,231625.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806750.0,771975.0,203125.0,554575.0,145375.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722625.0,810025.0,203050.0,563150.0,171150.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,675850.0,833175.0,200125.0,570000.0,189600.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658800.0,840150.0,198800.0,572575.0,201950.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640675.0,842725.0,199000.0,573250.0,209225.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612600.0,862775.0,208825.0,560650.0,213375.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588375.0,879450.0,208500.0,565425.0,217025.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574900.0,885275.0,208250.0,566950.0,220100.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563200.0,889775.0,207925.0,566150.0,222850.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552200.0,891900.0,208000.0,565950.0,224650.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542075.0,897825.0,192575.0,581825.0,226925.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531650.0,901800.0,190400.0,582225.0,228575.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522775.0,907500.0,188400.0,585500.0,230425.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514225.0,909150.0,188475.0,586450.0,230875.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506450.0,911125.0,186400.0,588600.0,231650.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807925.0,772500.0,204550.0,549375.0,145675.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722075.0,819800.0,201225.0,563850.0,171300.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683425.0,833150.0,182575.0,570725.0,189725.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,657650.0,839475.0,198950.0,569475.0,201150.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640900.0,847425.0,198050.0,571900.0,207700.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613275.0,864700.0,206850.0,565850.0,210625.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589425.0,879650.0,206475.0,567075.0,217075.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575700.0,885750.0,205700.0,567650.0,219950.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,560225.0,881200.0,206100.0,565875.0,222800.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552475.0,893125.0,206150.0,567200.0,224975.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542425.0,897950.0,190250.0,584825.0,227400.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530900.0,898975.0,189525.0,585925.0,228800.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524175.0,904600.0,188700.0,584850.0,229400.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515775.0,909675.0,187400.0,583950.0,230250.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508700.0,914275.0,186500.0,588875.0,230350.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806475.0,764250.0,204200.0,553125.0,145400.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723275.0,817550.0,202300.0,561025.0,171100.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683900.0,832275.0,199400.0,568200.0,189800.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658550.0,839800.0,199725.0,570975.0,199850.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640075.0,841325.0,199250.0,572850.0,208425.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613900.0,863200.0,208100.0,565100.0,213500.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,581075.0,879050.0,207975.0,566275.0,217425.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574800.0,885075.0,208050.0,565500.0,220800.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563000.0,862275.0,206675.0,567300.0,223750.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,538925.0,893100.0,207600.0,565975.0,226175.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541225.0,897950.0,190800.0,581650.0,228100.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531025.0,902100.0,190550.0,571950.0,229400.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522475.0,906025.0,189050.0,585925.0,231150.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514075.0,912650.0,187850.0,586925.0,231675.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,497725.0,914875.0,187425.0,584000.0,231600.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807425.0,771150.0,200650.0,557100.0,145650.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,721500.0,818275.0,197700.0,565225.0,171575.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683100.0,833825.0,194850.0,576225.0,189925.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659900.0,839725.0,193325.0,578025.0,201575.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,639275.0,846875.0,191450.0,578625.0,208525.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,605550.0,863525.0,198675.0,574425.0,213200.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588975.0,865450.0,197150.0,576825.0,217100.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574500.0,884075.0,197675.0,575350.0,220275.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563900.0,888825.0,196025.0,575175.0,223175.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552100.0,884900.0,194425.0,579425.0,225525.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,537575.0,896925.0,181575.0,590150.0,227775.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531875.0,899350.0,179525.0,594025.0,229450.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521325.0,906425.0,178575.0,595375.0,230650.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,512975.0,907850.0,176925.0,598350.0,231450.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,504825.0,912250.0,175975.0,596525.0,231650.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,809875.0,769725.0,198650.0,547875.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724375.0,817925.0,198100.0,568225.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684775.0,831900.0,194300.0,575200.0,189450.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659075.0,840725.0,192400.0,554275.0,198800.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641825.0,836325.0,191300.0,580025.0,209050.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612975.0,862950.0,197950.0,569100.0,214050.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587775.0,878225.0,197850.0,575750.0,217825.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574725.0,884500.0,196400.0,576550.0,221200.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563225.0,888175.0,195725.0,578375.0,223750.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552300.0,892350.0,194625.0,580375.0,226100.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,539175.0,896050.0,180100.0,593375.0,228000.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531475.0,902675.0,178200.0,595375.0,229525.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523400.0,906775.0,178275.0,591775.0,230425.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514575.0,909800.0,177950.0,595200.0,231000.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507475.0,914250.0,175500.0,598650.0,231300.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806650.0,771000.0,200075.0,556650.0,145500.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722750.0,820225.0,197500.0,567250.0,171050.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683775.0,832825.0,194525.0,572875.0,189175.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659550.0,838425.0,192525.0,577800.0,200950.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640275.0,845400.0,189750.0,581600.0,207725.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612425.0,864250.0,197125.0,575350.0,212425.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589550.0,877250.0,198150.0,575525.0,216500.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574750.0,885325.0,195950.0,578075.0,220125.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,556625.0,888650.0,196650.0,578825.0,223150.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552575.0,894850.0,195000.0,579725.0,225175.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541575.0,886475.0,180800.0,593200.0,223900.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531625.0,901900.0,178900.0,595275.0,228625.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,514575.0,901750.0,177700.0,597425.0,229575.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514150.0,910375.0,177075.0,597800.0,230275.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506100.0,914200.0,176150.0,594875.0,230250.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,805975.0,770300.0,200025.0,557325.0,145625.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,707675.0,819025.0,197400.0,567650.0,171775.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683475.0,831275.0,194525.0,574900.0,189700.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,655350.0,838575.0,192975.0,577850.0,201400.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640125.0,845575.0,191375.0,577800.0,208325.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,611500.0,864000.0,200100.0,571275.0,212900.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589525.0,878575.0,198100.0,576325.0,216625.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,576300.0,881650.0,197625.0,575250.0,218800.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564775.0,887800.0,196425.0,578450.0,222100.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552675.0,893100.0,194750.0,575100.0,224375.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541150.0,897050.0,181925.0,590225.0,226175.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533825.0,900125.0,180400.0,593150.0,227950.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523750.0,904475.0,179125.0,593925.0,228750.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516425.0,909100.0,177925.0,594625.0,229575.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508775.0,903025.0,177100.0,593500.0,230050.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808700.0,771475.0,200275.0,557000.0,144950.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723850.0,817650.0,196200.0,568400.0,170575.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684375.0,830450.0,193625.0,575850.0,189250.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658950.0,839625.0,192375.0,578650.0,201125.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,625450.0,845900.0,190800.0,581600.0,208250.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612700.0,862800.0,198300.0,573350.0,212350.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588600.0,878050.0,198750.0,574100.0,216325.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574300.0,881400.0,197000.0,573875.0,219625.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,561525.0,885750.0,194200.0,580175.0,223125.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,549875.0,891325.0,194475.0,578675.0,225350.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540525.0,898025.0,181825.0,592825.0,227175.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530825.0,899025.0,179775.0,595625.0,227875.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521850.0,899000.0,179050.0,595000.0,229900.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513225.0,911125.0,177525.0,598675.0,230450.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505800.0,913100.0,177075.0,597300.0,230900.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,795800.0,768150.0,200575.0,557400.0,145575.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722975.0,819275.0,197425.0,566925.0,171200.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683900.0,832425.0,194950.0,574925.0,189800.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659525.0,839800.0,192875.0,579150.0,201450.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641650.0,845900.0,190725.0,580875.0,208775.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613450.0,864575.0,198400.0,575125.0,213375.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589300.0,879775.0,197025.0,577100.0,217325.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574875.0,884150.0,196400.0,577325.0,220375.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,559875.0,886775.0,195975.0,578175.0,222825.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552500.0,894375.0,195275.0,578650.0,225275.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541375.0,897550.0,180850.0,561725.0,226950.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532025.0,900500.0,181225.0,593450.0,228050.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522650.0,907150.0,178950.0,594950.0,228925.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513800.0,910275.0,178050.0,597400.0,229625.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505825.0,914350.0,176925.0,596350.0,229950.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,800600.0,769025.0,200700.0,550500.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723825.0,817050.0,197500.0,567275.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682950.0,812500.0,196000.0,572975.0,189750.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,657525.0,840700.0,192800.0,578200.0,201150.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,639625.0,845350.0,191450.0,580400.0,208350.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,609650.0,864650.0,197025.0,576575.0,213050.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588100.0,858125.0,198850.0,571950.0,216475.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574475.0,886225.0,196625.0,576425.0,219450.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562875.0,889300.0,196800.0,576650.0,221700.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,550475.0,893550.0,195000.0,580000.0,224175.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540850.0,897775.0,182325.0,591025.0,226050.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,529875.0,880475.0,179650.0,594300.0,227900.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520925.0,897400.0,178750.0,595300.0,229125.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513125.0,908550.0,176625.0,597950.0,229300.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505625.0,881525.0,177250.0,595975.0,230300.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807900.0,772575.0,195725.0,561150.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,703725.0,818375.0,192325.0,571525.0,171500.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682950.0,816925.0,189275.0,579875.0,187900.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658850.0,839775.0,185700.0,585350.0,201625.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640275.0,846150.0,184125.0,588900.0,208575.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614000.0,864575.0,189450.0,584300.0,212900.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588650.0,879375.0,186850.0,584625.0,216500.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,573600.0,882850.0,185100.0,587125.0,219375.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562875.0,890200.0,183775.0,589725.0,222375.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,550925.0,893025.0,181750.0,589875.0,224625.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541625.0,899100.0,170900.0,603250.0,226600.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531600.0,902450.0,169500.0,605950.0,228275.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,511800.0,906200.0,167250.0,605750.0,229550.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513975.0,911200.0,165500.0,609425.0,230625.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506475.0,914750.0,164200.0,607875.0,230900.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,810375.0,769125.0,195750.0,562275.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724725.0,815300.0,192525.0,571375.0,171475.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,681900.0,830475.0,189325.0,580275.0,190350.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659400.0,832450.0,185925.0,584675.0,202175.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641925.0,844175.0,183900.0,588350.0,208950.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614375.0,862850.0,188925.0,581075.0,213650.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590000.0,877175.0,187825.0,584900.0,217350.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575650.0,884675.0,186800.0,585250.0,220700.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,560350.0,888000.0,184450.0,588800.0,223650.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552175.0,893500.0,182625.0,591100.0,225900.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,530600.0,898025.0,171575.0,601275.0,227725.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531975.0,902500.0,169425.0,605725.0,228725.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,516750.0,905050.0,164050.0,606350.0,230650.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514850.0,910225.0,167025.0,608325.0,231525.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507075.0,911675.0,165525.0,606000.0,231575.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,801650.0,764275.0,195100.0,560300.0,145300.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722850.0,816300.0,192400.0,573925.0,171125.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683725.0,833450.0,189250.0,577575.0,189350.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660225.0,837375.0,187725.0,584975.0,201325.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642075.0,845525.0,185500.0,587375.0,208375.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612375.0,863350.0,189475.0,583025.0,213275.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588525.0,870825.0,188100.0,586325.0,217050.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575175.0,884675.0,186000.0,586175.0,220500.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564050.0,890650.0,184700.0,589150.0,223400.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553075.0,893725.0,184450.0,589200.0,225725.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542775.0,885775.0,171125.0,603750.0,227575.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533200.0,899125.0,169675.0,604800.0,228975.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524300.0,905700.0,169200.0,602825.0,230000.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,504725.0,910800.0,167650.0,606475.0,230725.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508850.0,912300.0,165650.0,608525.0,231125.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808900.0,770950.0,195950.0,561700.0,145400.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724375.0,819375.0,192900.0,573475.0,171225.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684125.0,832025.0,189450.0,576625.0,188450.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659225.0,840400.0,187275.0,584750.0,201825.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,638775.0,844625.0,184250.0,581250.0,208725.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613350.0,863550.0,188575.0,584350.0,213375.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588100.0,878825.0,188050.0,584925.0,217125.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574750.0,885125.0,187025.0,586175.0,220800.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563025.0,889775.0,184300.0,580800.0,223600.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552550.0,895025.0,181550.0,593100.0,225475.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541325.0,898200.0,170550.0,600675.0,227800.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530825.0,902200.0,169400.0,603150.0,229500.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523150.0,907200.0,168050.0,603975.0,230375.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514725.0,909500.0,166825.0,607625.0,230825.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506700.0,914675.0,166175.0,605225.0,230875.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,792500.0,770775.0,196600.0,559525.0,145650.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723075.0,818425.0,191900.0,572750.0,171575.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682500.0,832850.0,189150.0,579950.0,189975.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659350.0,837950.0,187025.0,583850.0,201750.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642600.0,838950.0,185975.0,577800.0,208750.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,615500.0,839575.0,188775.0,584950.0,212425.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,591375.0,878425.0,187300.0,586500.0,216625.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,577000.0,883450.0,187375.0,583700.0,219800.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,566350.0,889000.0,184575.0,588825.0,222400.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554775.0,889575.0,183325.0,589400.0,223825.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,544725.0,896425.0,172425.0,599875.0,225725.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533175.0,898675.0,169900.0,602300.0,227725.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524725.0,903375.0,168700.0,605700.0,228450.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516350.0,909125.0,166350.0,607400.0,229475.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509725.0,908250.0,166700.0,606950.0,229600.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806725.0,770000.0,196725.0,560250.0,145125.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722025.0,818700.0,192675.0,570600.0,171300.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,681975.0,785950.0,189575.0,577950.0,189400.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,651025.0,839700.0,187200.0,583625.0,201675.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,639925.0,827975.0,184125.0,588725.0,208900.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612125.0,863275.0,187725.0,586175.0,213400.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,586500.0,879175.0,186225.0,586925.0,217025.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,573700.0,884450.0,184700.0,589725.0,220225.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562750.0,888400.0,183775.0,589775.0,223100.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552025.0,893425.0,182925.0,590625.0,225300.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540725.0,897275.0,171050.0,603475.0,227300.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,529675.0,883725.0,168075.0,606275.0,229225.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520550.0,905950.0,167225.0,607750.0,230300.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,511050.0,910000.0,166200.0,608775.0,231050.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,503775.0,913950.0,165025.0,609500.0,231575.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,805650.0,772225.0,181475.0,561950.0,145550.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724050.0,816875.0,192250.0,564900.0,171675.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684475.0,833475.0,190175.0,580325.0,190650.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659525.0,838825.0,186825.0,583925.0,202700.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,638275.0,845025.0,184750.0,585975.0,209775.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,607025.0,862375.0,189050.0,584200.0,213950.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590000.0,878550.0,187600.0,584750.0,217950.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575600.0,883800.0,185600.0,587900.0,221500.0,30.0,400.0,28.0,180.0,0.0,0.0
