climat_code,Nam,thang,tmax_avg,tmax_max,pre_min
35,2046,4,34.89,38.49,0
35,2046,5,34.68,38.41,0
35,2046,6,33.5,36.32,63
35,2046,7,32.49,33.93,0
35,2046,8,32.38,34.7,19.8
35,2046,9,32.16,33.45,109.5
35,2046,10,32.02,33.77,43.5
35,2046,11,31.99,34.58,23.1
35,2046,12,31.38,33.68,0
35,2047,1,31.32,33.62,0
35,2047,2,31.83,34.4,0
35,2047,3,33.51,36.96,0
35,2047,4,34.99,38.7,0
35,2047,5,34.88,38.33,0
35,2047,6,33.67,35.74,0
35,2047,7,32.45,34.86,84.6
35,2047,8,32.43,34.56,41.7
35,2047,9,32.32,33.73,0
35,2047,10,32.22,34.27,51.3
35,2047,11,31.91,35.55,8.1
35,2047,12,31.4,34.1,1.2
35,2048,1,31.44,34.28,0
35,2048,2,31.79,33.52,0
35,2048,3,33.06,35.01,0
35,2048,4,35.02,38.54,0
35,2048,5,35.14,39.12,0
35,2048,6,33.44,34.89,0
35,2048,7,32.69,33.99,0
35,2048,8,32.3,34.18,0
35,2048,9,32.11,33.98,138
35,2048,10,32.14,33.39,0
35,2048,11,32.22,35.29,20.1
35,2048,12,31.11,33.39,0
35,2049,1,31.66,33.42,0
35,2049,2,32.2,34.03,0
35,2049,3,33.53,35.36,0
35,2049,4,35.17,37.25,0.3
35,2049,5,34.76,39.34,36
35,2049,6,33.61,35.51,34.5
35,2049,7,32.8,35.28,0
35,2049,8,32.43,34.18,83.7
35,2049,9,32.54,34.6,75.9
35,2049,10,32.24,33.9,161.1
35,2049,11,32.2,33.84,8.1
35,2049,12,31.13,34.31,0
35,2050,1,31.21,33.63,0
35,2050,2,31.8,35.02,0
35,2050,3,33.32,36.01,0
35,2050,4,34.87,37.96,0
35,2050,5,34.55,39.46,43.2
35,2050,6,33.83,36.8,78
35,2050,7,32.43,34.59,81.3
35,2050,8,32.55,34.77,90.6
35,2050,9,32.11,34.4,120
35,2050,10,32.08,33.89,117
35,2050,11,31.77,32.9,0
35,2050,12,31.24,33.83,0.3
36,2016,1,30.64,34.34,0
36,2016,2,31.04,32.51,0
36,2016,3,32.57,34.01,0
36,2016,4,33.81,37.04,0
36,2016,5,33.79,37.9,55.2
36,2016,6,32.42,35.1,12.3
36,2016,7,31.97,35.44,0
36,2016,8,31.55,35.29,96.6
36,2016,9,31.3,33.91,120.9
36,2016,10,31.25,34.46,39.3
36,2016,11,31.27,33.49,12.9
36,2016,12,30.65,33.57,0
36,2017,1,30.8,33.83,0
36,2017,2,31.35,34.64,0
36,2017,3,32.68,35.57,0
36,2017,4,33.87,38.65,1.2
36,2017,5,33.94,39.04,0
36,2017,6,32.78,36.8,16.2
36,2017,7,31.91,35.26,74.4
36,2017,8,31.48,33.51,98.7
36,2017,9,31.52,33.32,36.9
36,2017,10,31.55,35.25,30.6
36,2017,11,31.36,33.94,4.5
36,2017,12,30.71,35.27,0
36,2018,1,30.5,34.29,0
36,2018,2,31.41,34.95,0
36,2018,3,32.78,35.67,0
36,2018,4,34.2,38.6,0.3
36,2018,5,33.95,38.15,15.9
36,2018,6,32.69,34.47,35.4
36,2018,7,32.04,34.39,95.1
36,2018,8,31.78,34.97,92.4
36,2018,9,31.29,33.9,71.4
36,2018,10,31.46,33.29,17.7
36,2018,11,31.28,33.49,36
36,2018,12,30.64,34.16,0
36,2019,1,30.69,32.59,0
36,2019,2,31.59,33.3,0
36,2019,3,32.94,34.53,0
36,2019,4,34.35,38.27,0.3
36,2019,5,33.93,39.35,0
36,2019,6,32.83,34.82,0
36,2019,7,31.96,34.4,27.9
36,2019,8,31.68,33.29,79.2
36,2019,9,31.53,33.66,0
36,2019,10,31.43,35.61,180.6
36,2019,11,31.48,34.91,2.4
36,2019,12,30.22,33.54,0.3
36,2020,1,30.46,34.19,0
36,2020,2,31.26,34.54,0
36,2020,3,32.71,35.93,0
36,2020,4,34.19,38.36,0
36,2020,5,33.63,38.07,14.4
36,2020,6,32.7,36.27,35.7
36,2020,7,31.71,33.27,20.7
36,2020,8,31.96,34.21,113.4
36,2020,9,31.65,34.04,102.9
36,2020,10,31.17,33.28,163.5
36,2020,11,31.19,33.21,7.5
36,2020,12,30.47,32.97,2.1
36,2021,1,30.49,33.75,0
36,2021,2,31.32,35.81,0
36,2021,3,32.57,36.42,0
36,2021,4,34.12,37.74,1.2
36,2021,5,33.88,37.49,17.1
36,2021,6,32.63,34.51,69
36,2021,7,31.94,34.55,7.8
36,2021,8,31.65,33.15,73.5
36,2021,9,31.53,34.68,151.8
36,2021,10,31.54,33.8,100.2
36,2021,11,31.85,33.44,0
36,2021,12,31.2,34.23,0
36,2022,1,30.67,34.84,0
36,2022,2,31.41,33.64,0
36,2022,3,33.09,36.35,0
36,2022,4,34.35,37.31,0
36,2022,5,34.28,37.1,8.4
36,2022,6,32.71,37.5,57.6
36,2022,7,32.25,34.86,13.8
36,2022,8,31.73,34.6,68.7
36,2022,9,31.47,33.85,0
36,2022,10,31.68,35.11,65.7
36,2022,11,31.58,34.55,15
36,2022,12,30.5,33.22,0
36,2023,1,30.9,34.66,0
36,2023,2,31.48,33.51,0
36,2023,3,32.8,35.47,0
36,2023,4,34.34,37.32,0.3
36,2023,5,34.25,39.38,18.9
36,2023,6,32.63,35.84,71.4
36,2023,7,31.94,35.04,117.3
36,2023,8,31.56,33.76,72
36,2023,9,31.51,33.34,0
36,2023,10,31.58,33.39,161.4
36,2023,11,31.7,34.08,9.6
36,2023,12,31.38,34.12,0.6
36,2024,1,31.08,33.17,0
36,2024,2,31.14,32.54,0
36,2024,3,32.82,34.14,0
36,2024,4,34.17,38.3,0
36,2024,5,34.04,38.17,36.3
36,2024,6,32.99,36.74,0
36,2024,7,32.22,34.47,77.7
36,2024,8,31.86,33.81,6.9
36,2024,9,31.6,33.61,27.6
36,2024,10,31.39,34.38,0
36,2024,11,31.53,33.59,3.6
36,2024,12,30.59,34.15,0
36,2025,1,31,33.83,0
36,2025,2,31.49,33.81,0
36,2025,3,32.87,36.27,0
36,2025,4,34.35,37.64,0.3
36,2025,5,34.46,37.92,0
36,2025,6,32.99,34.68,69
36,2025,7,32.29,34.42,39.6
36,2025,8,32.05,33.79,62.7
36,2025,9,31.47,33.17,93.3
36,2025,10,31.44,33.75,104.4
36,2025,11,31.54,32.67,0
36,2025,12,30.5,34.83,0
36,2026,1,30.75,33.51,0
36,2026,2,31.24,35.64,0
36,2026,3,32.91,36.16,0
36,2026,4,34.16,37.69,0
36,2026,5,33.78,37.66,0
36,2026,6,32.75,35.02,103.2
36,2026,7,32,33.78,46.5
36,2026,8,31.67,35.65,69.3
36,2026,9,31.58,33.34,123.3
36,2026,10,31.59,33.33,139.5
36,2026,11,31.53,33.28,15.9
36,2026,12,30.4,31.72,0
36,2027,1,30.87,32.92,0
36,2027,2,31.36,33.17,0
36,2027,3,32.87,35.16,0
36,2027,4,34.35,37.69,0
36,2027,5,33.87,38.94,33
36,2027,6,32.75,35.53,32.4
36,2027,7,31.94,33.68,45.9
36,2027,8,31.71,33.66,33.3
36,2027,9,31.58,34.59,0
36,2027,10,31.58,33.63,140.1
36,2027,11,31.65,34.08,13.8
36,2027,12,30.8,33.06,0
36,2028,1,30.99,34.22,0
36,2028,2,31.47,34.22,0
36,2028,3,32.87,35.35,0
36,2028,4,34.21,37.18,0.3
36,2028,5,33.9,37.81,14.4
36,2028,6,32.98,35.52,90.9
36,2028,7,32.16,34.26,56.7
36,2028,8,31.8,32.85,92.4
36,2028,9,31.65,33.24,0
36,2028,10,31.75,33.71,0
36,2028,11,31.56,35.67,1.5
36,2028,12,30.97,32.79,0
36,2029,1,30.91,33.32,0
36,2029,2,31.93,34.77,0
36,2029,3,33.16,35.58,0
36,2029,4,34.75,38.25,0
36,2029,5,34.24,37.64,0
36,2029,6,33.22,35.44,63.6
36,2029,7,32.25,34.35,27
36,2029,8,31.78,34.67,52.5
36,2029,9,31.56,33.33,65.4
36,2029,10,31.68,34.53,136.2
36,2029,11,31.26,35.3,0
36,2029,12,30.62,32.64,0
36,2030,1,30.91,33.83,0
36,2030,2,31.07,34.13,0
36,2030,3,32.77,35.58,0
36,2030,4,34.4,38.2,1.2
36,2030,5,34,39.53,32.1
36,2030,6,32.73,34.46,0
36,2030,7,32.3,35.98,21.6
36,2030,8,31.78,34.23,0
36,2030,9,31.9,34.89,0
36,2030,10,31.53,35.38,84.6
36,2030,11,31.27,33.86,12.6
36,2030,12,30.67,33.77,0
36,2031,1,30.61,32.53,0
36,2031,2,31.4,33.86,0
36,2031,3,32.74,35,0
36,2031,4,34.39,37.67,0.9
36,2031,5,34.21,37.42,0
36,2031,6,32.83,36.42,0
36,2031,7,31.87,34.89,66
36,2031,8,31.88,34.44,84
36,2031,9,31.64,33.74,110.7
36,2031,10,31.69,33.94,153.3
36,2031,11,31.58,33.53,8.1
36,2031,12,30.72,32.77,0
36,2032,1,30.81,32.56,0
36,2032,2,31.58,34.05,0
36,2032,3,33.19,34.76,0
36,2032,4,34.29,37.49,0
36,2032,5,34.58,37.97,0
36,2032,6,32.88,34.76,0
36,2032,7,32.36,34.09,13.2
36,2032,8,31.96,35.01,120.6
36,2032,9,31.92,33.45,63
36,2032,10,31.77,33.72,53.7
36,2032,11,31.95,34.59,0
36,2032,12,30.92,33.99,0
36,2033,1,30.86,34.48,0
36,2033,2,31.97,33.46,0
36,2033,3,33.07,35.41,0
36,2033,4,34.51,37.8,0.6
36,2033,5,34.76,37.43,20.4
36,2033,6,33.13,34.8,91.5
36,2033,7,32.4,36,93.9
36,2033,8,31.78,34.69,110.7
36,2033,9,31.89,33.42,110.7
36,2033,10,31.68,33,137.1
36,2033,11,31.88,33.57,2.1
36,2033,12,30.8,34.6,0.3
36,2034,1,30.9,32.3,0
36,2034,2,31.76,33.61,0
36,2034,3,33.19,34.92,0
36,2034,4,34.47,38.22,0.3
36,2034,5,34.32,37.62,21.6
36,2034,6,32.89,35.26,81.6
36,2034,7,32.4,34.02,51.6
36,2034,8,31.72,33.24,76.2
36,2034,9,31.77,33.53,73.8
36,2034,10,31.57,33.13,35.4
36,2034,11,31.6,34.4,0
36,2034,12,30.72,33.06,0
36,2035,1,30.96,32.64,0
36,2035,2,31.71,35.45,0
36,2035,3,33.09,35.42,0
36,2035,4,34.66,39.56,0
36,2035,5,34.2,38.46,0
36,2035,6,32.84,36,96
36,2035,7,32.06,33.7,38.4
36,2035,8,32.03,34.05,59.7
36,2035,9,31.91,33.86,70.8
36,2035,10,32.05,34.66,10.8
36,2035,11,31.94,33.48,3.9
36,2035,12,30.72,33.6,0.3
36,2036,1,30.78,33.52,0
36,2036,2,31.52,34.78,0
36,2036,3,32.88,34.96,0
36,2036,4,34.46,38.36,0
36,2036,5,34.01,37.2,13.8
36,2036,6,33.15,35.96,26.1
36,2036,7,32.45,34.4,0
36,2036,8,32.11,34.37,98.7
36,2036,9,31.66,34.12,138.6
36,2036,10,32.02,34.06,137.4
36,2036,11,31.72,33.49,0
36,2036,12,30.95,32.83,0
36,2037,1,31.08,33.37,0
36,2037,2,32,34.63,0
36,2037,3,33.23,36.41,0
36,2037,4,34.7,37.89,0
36,2037,5,34.13,38.83,0
36,2037,6,33.01,34.57,58.2
36,2037,7,32.5,35.5,0
36,2037,8,31.95,33.08,129.9
36,2037,9,31.89,34.32,102.6
36,2037,10,31.68,34.85,114
36,2037,11,31.35,33.39,20.4
36,2037,12,31.13,33.78,0
36,2038,1,31,33.46,0
36,2038,2,32.09,34.06,0
36,2038,3,33.19,35.26,0
36,2038,4,34.61,38.26,0.3
36,2038,5,34.19,37.92,30.6
36,2038,6,32.78,34.71,10.8
36,2038,7,32.21,33.21,49.8
36,2038,8,31.63,34.37,83.1
36,2038,9,31.82,34.75,122.7
36,2038,10,31.73,34.81,33.3
36,2038,11,32.1,34.31,3.6
36,2038,12,30.91,33.73,0
36,2039,1,31.09,33.25,0
36,2039,2,31.81,33.37,0
36,2039,3,33.42,35.08,0
36,2039,4,34.68,37.66,0
36,2039,5,34.54,38.62,48.9
36,2039,6,33.01,35.37,0
36,2039,7,32.43,33.54,94.5
36,2039,8,31.98,33.95,83.7
36,2039,9,32.13,33.24,73.5
36,2039,10,31.99,34.66,31.8
36,2039,11,31.65,34.7,30.3
36,2039,12,30.79,33.37,0
36,2040,1,31.09,33.79,0
36,2040,2,31.83,33.32,0
36,2040,3,33.09,35.66,0
36,2040,4,34.74,37.79,0
36,2040,5,34.61,39.54,0
36,2040,6,33.18,35.39,53.7
36,2040,7,32.58,34.73,51.3
36,2040,8,32.06,34.5,74.1
36,2040,9,31.97,34.5,81.3
36,2040,10,32.18,34.42,136.5
36,2040,11,31.61,33.58,0
36,2040,12,30.91,32.53,0.6
36,2041,1,30.95,32.49,0
36,2041,2,31.68,33.06,0
36,2041,3,32.72,34.47,0
36,2041,4,34.5,37.67,0.3
36,2041,5,34.25,37.64,10.5
36,2041,6,33,34.85,85.5
36,2041,7,32.39,33.93,63.6
36,2041,8,32.2,33.87,53.4
36,2041,9,31.69,33.11,120.6
36,2041,10,32.11,33,120.3
36,2041,11,31.88,33.7,13.2
36,2041,12,30.79,32.33,0.3
36,2042,1,31.01,32.88,0
36,2042,2,31.83,33.75,0
36,2042,3,32.95,34.93,0
36,2042,4,34.57,39.47,0
36,2042,5,34.64,39.06,0
36,2042,6,33.32,35.68,71.1
36,2042,7,32.63,34.66,66.6
36,2042,8,31.9,33.82,87
36,2042,9,31.74,33.44,57.6
36,2042,10,31.69,34.54,134.4
36,2042,11,31.43,33.42,23.7
36,2042,12,30.66,32.59,0
36,2043,1,31.06,33.85,0
36,2043,2,31.8,34.88,0
36,2043,3,33.37,35.44,0
36,2043,4,34.52,38.66,0.3
36,2043,5,34.31,38.12,29.7
36,2043,6,33.27,35.66,8.7
36,2043,7,32.3,34.42,62.1
36,2043,8,32.28,34.34,77.7
36,2043,9,31.95,34.73,27.6
36,2043,10,32,33.27,140.1
36,2043,11,31.72,33.27,25.2
36,2043,12,30.93,33.18,0.3
36,2044,1,31.05,32.81,0
36,2044,2,31.86,34.95,0
36,2044,3,33.4,36.5,0
36,2044,4,34.69,38.99,0
36,2044,5,34.1,37.52,35.1
36,2044,6,33.16,35.08,102
36,2044,7,32.49,34.88,91.5
36,2044,8,32.18,34.21,77.1
36,2044,9,32.02,33.48,159.6
36,2044,10,31.75,33.86,137.7
36,2044,11,31.86,33.54,0
36,2044,12,30.91,33.32,0.9
36,2045,1,31.14,33.7,0
36,2045,2,31.97,34.9,0
36,2045,3,33.43,35.63,0
36,2045,4,34.94,37.53,0
36,2045,5,34.43,37.95,2.1
36,2045,6,32.99,36.34,51.3
36,2045,7,32.43,34.26,70.5
36,2045,8,32.2,34.05,0
36,2045,9,32.12,34.71,87.9
36,2045,10,32.08,33.78,144
36,2045,11,32.06,34.3,21.9
36,2045,12,31.01,32.82,0.9
36,2046,1,31.36,32.91,0
36,2046,2,31.8,33.62,0
36,2046,3,33.38,35.72,0
36,2046,4,34.95,38.64,0
36,2046,5,34.65,38.73,0
36,2046,6,33.46,35.93,24
36,2046,7,32.41,33.85,0
36,2046,8,32.3,34.29,36
36,2046,9,32.1,33.37,87.3
36,2046,10,31.95,33.8,80.7
36,2046,11,31.91,34.59,18.6
36,2046,12,31.28,33.59,0
36,2047,1,31.28,33.49,0
36,2047,2,31.87,34.39,0
36,2047,3,33.54,36.71,0
36,2047,4,35.02,38.73,0.3
36,2047,5,34.82,38.3,0
36,2047,6,33.6,35.64,0
36,2047,7,32.39,34.39,80.4
36,2047,8,32.34,34.54,69.9
36,2047,9,32.24,33.62,15
36,2047,10,32.18,33.93,79.8
36,2047,11,31.82,35.32,16.8
36,2047,12,31.26,34.14,1.2
36,2048,1,31.37,34.11,0
36,2048,2,31.76,33.42,0
36,2048,3,33.12,34.9,0
36,2048,4,35.04,38.37,0
36,2048,5,35.04,39.45,0
36,2048,6,33.37,34.75,0
36,2048,7,32.65,34.2,0
36,2048,8,32.26,34.02,0
36,2048,9,32.05,34.08,102.6
36,2048,10,32.1,33.36,0
36,2048,11,32.13,35.3,27
36,2048,12,31.03,33.24,0
36,2049,1,31.62,33.34,0
36,2049,2,32.24,34.08,0
36,2049,3,33.61,35.55,0
36,2049,4,35.21,37.38,0.3
36,2049,5,34.72,39.64,28.5
36,2049,6,33.55,35.55,23.1
36,2049,7,32.74,34.98,0
36,2049,8,32.37,34.19,114.3
36,2049,9,32.47,34.27,79.5
36,2049,10,32.22,33.71,156
36,2049,11,32.15,33.72,11.4
36,2049,12,31.05,34.21,0
36,2050,1,31.16,33.28,0
36,2050,2,31.85,34.59,0
36,2050,3,33.38,36.1,0
36,2050,4,34.95,37.6,0
36,2050,5,34.5,38.96,33.3
36,2050,6,33.75,36.79,37.2
36,2050,7,32.38,34.24,58.8
36,2050,8,32.5,34.51,85.8
36,2050,9,32.03,34.26,136.5
36,2050,10,32.04,33.89,118.2
36,2050,11,31.68,32.87,6.3
36,2050,12,31.12,33.75,0.3
37,2016,1,30.2,34.14,0
37,2016,2,30.48,32.07,0
37,2016,3,31.78,33.62,0
37,2016,4,33.25,36.7,0
37,2016,5,33.62,37.15,59.1
37,2016,6,32.37,34.42,0
37,2016,7,31.97,35.87,0
37,2016,8,31.59,35.49,61.8
37,2016,9,31.35,33.5,113.1
37,2016,10,31.15,34.6,45
37,2016,11,31.06,33.65,1.2
37,2016,12,30.46,33.75,0
37,2017,1,30.29,33.25,0
37,2017,2,30.52,33.96,0
37,2017,3,31.9,35.31,0
37,2017,4,33.32,37.28,0.6
37,2017,5,33.66,38.18,0
37,2017,6,32.76,37.2,31.5
37,2017,7,31.92,35.79,87.3
37,2017,8,31.51,33.51,114
37,2017,9,31.59,33.54,16.5
37,2017,10,31.45,35.52,67.2
37,2017,11,31.18,34.12,0.6
37,2017,12,30.43,34.82,0
37,2018,1,30.07,33.94,0
37,2018,2,30.72,34.65,0
37,2018,3,31.96,35.34,0
37,2018,4,33.62,37.85,0.6
37,2018,5,33.8,37.35,12.9
37,2018,6,32.69,34.68,43.2
37,2018,7,32.1,34.6,86.4
37,2018,8,31.86,35.24,64.8
37,2018,9,31.32,34.31,97.8
37,2018,10,31.39,33.57,65.4
37,2018,11,31.09,33.49,20.1
37,2018,12,30.43,33.94,0
37,2019,1,30.29,32.44,0
37,2019,2,30.82,32.39,0
37,2019,3,32.14,33.97,0
37,2019,4,33.73,37.56,0.6
37,2019,5,33.68,38.44,0
37,2019,6,32.8,34.75,0
37,2019,7,31.95,34.31,74.7
37,2019,8,31.7,33.32,53.7
37,2019,9,31.58,33.86,0
37,2019,10,31.33,35.86,142.2
37,2019,11,31.23,34.86,1.8
37,2019,12,30.07,33.51,0
37,2020,1,30.03,33.73,0
37,2020,2,30.62,34.09,0
37,2020,3,31.91,35.32,0
37,2020,4,33.61,37.9,0
37,2020,5,33.43,37.38,0
37,2020,6,32.72,35.94,51.3
37,2020,7,31.68,33.5,30.6
37,2020,8,32,34.6,111
37,2020,9,31.68,34.47,112.5
37,2020,10,31.12,33.45,122.4
37,2020,11,31.02,33.1,17.1
37,2020,12,30.31,32.52,0.6
37,2021,1,30.08,33.39,0
37,2021,2,30.57,35.01,0
37,2021,3,31.77,35.47,0
37,2021,4,33.61,37.33,1.5
37,2021,5,33.59,37.02,13.8
37,2021,6,32.6,34.49,67.2
37,2021,7,31.96,34.79,0
37,2021,8,31.74,33.32,83.4
37,2021,9,31.55,35.33,149.1
37,2021,10,31.48,34.03,62.7
37,2021,11,31.64,33.53,0
37,2021,12,31,34.05,0
37,2022,1,30.23,34.48,0
37,2022,2,30.69,32.98,0
37,2022,3,32.26,35.85,0
37,2022,4,33.73,36.45,0
37,2022,5,33.98,36.96,19.2
37,2022,6,32.66,37.99,62.1
37,2022,7,32.28,35.13,25.5
37,2022,8,31.79,34.73,41.7
37,2022,9,31.52,33.76,0
37,2022,10,31.59,35.19,101.4
37,2022,11,31.42,34.51,5.1
37,2022,12,30.28,32.8,0
37,2023,1,30.48,34.14,0
37,2023,2,30.83,33.16,0
37,2023,3,32.01,35.18,0
37,2023,4,33.71,36.51,0.6
37,2023,5,33.97,38.55,23.7
37,2023,6,32.6,36.16,67.2
37,2023,7,31.96,35.39,123.9
37,2023,8,31.6,33.86,70.5
37,2023,9,31.55,33.7,0
37,2023,10,31.53,33.64,129.9
37,2023,11,31.51,34.03,3.6
37,2023,12,31.21,34.1,0.3
37,2024,1,30.58,32.65,0
37,2024,2,30.52,32.17,0
37,2024,3,32.09,33.53,0
37,2024,4,33.6,37.12,0
37,2024,5,33.86,37.76,40.5
37,2024,6,33.03,36.62,0
37,2024,7,32.19,34.73,123.9
37,2024,8,31.92,34.24,0
37,2024,9,31.61,33.85,18.6
37,2024,10,31.31,34.59,0
37,2024,11,31.34,33.66,0
37,2024,12,30.42,33.63,0.3
37,2025,1,30.57,33.72,0
37,2025,2,30.74,33.29,0
37,2025,3,32.1,35.82,0
37,2025,4,33.76,37.21,0
37,2025,5,34.31,37.37,0
37,2025,6,32.96,34.72,74.7
37,2025,7,32.28,34.68,81
37,2025,8,32.11,34.21,38.7
37,2025,9,31.47,33.34,105.3
37,2025,10,31.37,33.92,84.6
37,2025,11,31.35,32.64,0
37,2025,12,30.28,34.62,0
37,2026,1,30.31,33.25,0
37,2026,2,30.59,35.07,0
37,2026,3,32.08,35.94,0
37,2026,4,33.58,37,0
37,2026,5,33.61,37.33,0
37,2026,6,32.73,35.74,119.4
37,2026,7,32.01,33.97,90
37,2026,8,31.72,35.96,54
37,2026,9,31.62,33.87,146.4
37,2026,10,31.53,33.14,106.8
37,2026,11,31.33,32.78,12.6
37,2026,12,30.28,31.8,0.3
37,2027,1,30.48,32.4,0
37,2027,2,30.7,32.12,0
37,2027,3,32.11,34.71,0
37,2027,4,33.8,36.68,0
37,2027,5,33.6,38.4,30.9
37,2027,6,32.7,35.73,49.5
37,2027,7,31.89,33.49,77.1
37,2027,8,31.75,33.83,43.5
37,2027,9,31.59,35.12,25.2
37,2027,10,31.52,33.79,127.8
37,2027,11,31.46,34.17,1.2
37,2027,12,30.63,32.69,0
37,2028,1,30.55,34.06,0
37,2028,2,30.97,34.25,0
37,2028,3,32.12,34.97,0
37,2028,4,33.62,36.43,0.9
37,2028,5,33.67,37.11,29.7
37,2028,6,32.96,35.21,114.9
37,2028,7,32.13,34.22,103.2
37,2028,8,31.84,33.04,59.7
37,2028,9,31.68,33.67,31.2
37,2028,10,31.68,33.98,29.1
37,2028,11,31.35,35.4,1.2
37,2028,12,30.73,32.48,0
37,2029,1,30.46,32.74,0
37,2029,2,31.21,34.41,0
37,2029,3,32.34,35.13,0
37,2029,4,34.1,37.21,0
37,2029,5,33.96,36.91,0
37,2029,6,33.24,35.42,65.1
37,2029,7,32.3,34.63,49.2
37,2029,8,31.87,34.81,67.5
37,2029,9,31.59,33.85,23.4
37,2029,10,31.63,34.88,104.7
37,2029,11,31.07,35.36,0
37,2029,12,30.42,32.92,0
37,2030,1,30.44,33.28,0
37,2030,2,30.44,33.85,0
37,2030,3,32.06,35.25,0
37,2030,4,33.83,37.4,1.2
37,2030,5,33.72,38.79,64.2
37,2030,6,32.68,34.68,0
37,2030,7,32.42,36.56,40.8
37,2030,8,31.87,34.59,0
37,2030,9,31.97,35.37,0
37,2030,10,31.47,35.5,93.6
37,2030,11,31.09,33.94,5.4
37,2030,12,30.5,33.7,0
37,2031,1,30.17,32.1,0
37,2031,2,30.73,33.68,0
37,2031,3,31.91,34.19,0
37,2031,4,33.8,36.65,0
37,2031,5,34,36.6,0
37,2031,6,32.8,36.7,0
37,2031,7,31.85,35.43,93
37,2031,8,31.9,34.59,102.9
37,2031,9,31.67,33.56,116.4
37,2031,10,31.61,33.85,109.8
37,2031,11,31.36,33.29,2.7
37,2031,12,30.54,32.11,0
37,2032,1,30.4,32.17,0
37,2032,2,30.98,33.33,0
37,2032,3,32.39,34.07,0
37,2032,4,33.71,37.13,0
37,2032,5,34.32,37.36,0
37,2032,6,32.84,34.54,0
37,2032,7,32.35,34.22,0
37,2032,8,32.02,35.42,69.6
37,2032,9,31.92,33.65,96.9
37,2032,10,31.72,33.95,69.9
37,2032,11,31.73,34.33,0
37,2032,12,30.78,34.12,0
37,2033,1,30.45,34.45,0
37,2033,2,31.19,32.86,0
37,2033,3,32.34,34.99,0
37,2033,4,34.02,37.79,0.6
37,2033,5,34.58,36.88,17.7
37,2033,6,33.13,34.65,112.8
37,2033,7,32.41,36.27,103.8
37,2033,8,31.81,34.85,118.8
37,2033,9,31.91,33.78,103.8
37,2033,10,31.6,32.91,118.5
37,2033,11,31.63,33.46,5.4
37,2033,12,30.62,34.41,0.6
37,2034,1,30.47,32.05,0
37,2034,2,31.05,32.63,0
37,2034,3,32.35,33.7,0
37,2034,4,33.83,37.5,0.9
37,2034,5,34.12,36.99,49.5
37,2034,6,32.86,35.41,87.9
37,2034,7,32.45,33.89,76.2
37,2034,8,31.77,33.39,87.6
37,2034,9,31.8,33.57,99.3
37,2034,10,31.52,33.34,75.6
37,2034,11,31.43,34.64,0
37,2034,12,30.56,32.65,0
37,2035,1,30.53,32.1,0
37,2035,2,30.95,34.61,0
37,2035,3,32.29,34.96,0
37,2035,4,34.09,38.52,0
37,2035,5,34,38.25,0
37,2035,6,32.8,35.68,104.1
37,2035,7,32.07,33.48,76.8
37,2035,8,32.07,34.09,67.8
37,2035,9,31.92,34.35,70.2
37,2035,10,31.97,34.83,0
37,2035,11,31.73,32.99,3.3
37,2035,12,30.58,33.59,0.3
37,2036,1,30.39,33.52,0
37,2036,2,30.96,34.48,0
37,2036,3,32.11,34.53,0
37,2036,4,33.88,37.33,0
37,2036,5,33.84,36.82,11.4
37,2036,6,33.15,36.05,33.9
37,2036,7,32.44,34.83,0
37,2036,8,32.2,34.33,85.5
37,2036,9,31.72,34.48,123
37,2036,10,31.94,34.34,105
37,2036,11,31.54,33.08,0
37,2036,12,30.83,32.86,0
37,2037,1,30.61,32.98,0
37,2037,2,31.26,34.36,0
37,2037,3,32.48,35.46,0
37,2037,4,34.11,37.26,0
37,2037,5,33.98,38.22,0
37,2037,6,33.03,34.7,80.4
37,2037,7,32.51,35.75,0
37,2037,8,31.99,33.32,134.1
37,2037,9,31.97,34.66,97.5
37,2037,10,31.61,34.97,162
37,2037,11,31.2,33.3,4.5
37,2037,12,30.97,33.22,0
37,2038,1,30.53,32.99,0
37,2038,2,31.3,33.28,0
37,2038,3,32.37,34.6,0
37,2038,4,33.98,37.31,1.2
37,2038,5,34.01,37.39,27.3
37,2038,6,32.78,34.66,0
37,2038,7,32.21,33.26,92.1
37,2038,8,31.71,34.6,66.3
37,2038,9,31.84,35.17,135.6
37,2038,10,31.68,34.9,21.9
37,2038,11,31.9,34.07,6.3
37,2038,12,30.75,33.08,0
37,2039,1,30.69,32.73,0
37,2039,2,31.04,32.35,0
37,2039,3,32.65,34.69,0
37,2039,4,34.04,36.93,0
37,2039,5,34.36,38.14,39
37,2039,6,33,35.17,0
37,2039,7,32.5,33.67,129.3
37,2039,8,32.05,33.97,70.2
37,2039,9,32.16,33.33,73.8
37,2039,10,31.89,34.79,47.7
37,2039,11,31.49,34.88,14.4
37,2039,12,30.56,32.85,0
37,2040,1,30.71,33.35,0
37,2040,2,31.2,33.05,0
37,2040,3,32.35,35.06,0
37,2040,4,34.14,37,0
37,2040,5,34.36,38.51,0
37,2040,6,33.15,35.95,56.1
37,2040,7,32.57,35,110.1
37,2040,8,32.11,34.69,61.2
37,2040,9,32,34.38,92.1
37,2040,10,32.08,34.22,120.3
37,2040,11,31.45,33.34,0
37,2040,12,30.72,32.26,0
37,2041,1,30.54,32.09,0
37,2041,2,31.01,32.44,0
37,2041,3,31.97,33.71,0
37,2041,4,33.86,36.82,0
